run,seed,episode,outcome,failure_mode,steps,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,success_shape_yaw_error_deg,final_shape_yaw_error_deg,final_peg_tilt_angle_deg,low_z_misaligned_steps,insert_band_misaligned_steps,visual_yaw_align_steps,visual_yaw_align_blocked_steps,final_servo_descent_steps,final_servo_recovery_triggers,fixture_clearance_steps,last_pre_dist_xy,last_pre_z_above_target,last_true_signed_yaw_deg,last_pred_signed_yaw_deg,last_pose_ik_target_square_yaw_error_deg,last_final_servo_phase,last_visual_yaw_reason,top_visual_yaw_reasons,temporal_gate_steps,low_visibility_brake_steps,target_hold_steps,aligned_descent_steps,blocked_down_rows,visible_prediction_rows,high_pred_rows,sign_mismatch_rows,high_error_rows,correct_high_yaw_visible_rows,correct_high_yaw_xy_gate_rows,correct_high_yaw_raw_norm_gate_rows,correct_high_yaw_inactive_rows,max_pred_abs_yaw_deg,max_truth_abs_yaw_deg,max_pred_truth_abs_error_deg,final_window_pred_abs_mean_deg,final_window_truth_abs_mean_deg,final_window_pred_truth_abs_error_mean_deg
hold_xy60,908512,12,success,success,425,0.002499,0.009070,0.001559,0.009070,9.920,9.920,0.912,0,0,158,58,62,0,0,0.002370,0.010168,9.920,1.555,nan,square_fast_settle,aligned_descent_latch,inactive_phase:262;applied:100;aligned_descent_latch:53,0,0,4,57,58,162,10,1,0,6,0,0,0,175.107,178.725,25.151,2.653,11.281,8.629
hold_xy60,908513,13,success,success,515,0.000999,0.009389,0.000065,0.009389,8.409,8.409,0.882,0,0,214,165,119,1,0,0.001084,0.011100,8.409,1.575,nan,square_fast_settle,aligned_descent_latch,applied:176;raw_norm_gate:166;inactive_phase:118,0,12,5,38,165,219,200,167,87,16,0,0,0,179.870,179.576,61.316,2.088,5.372,3.284
hold_xy60,908514,14,success,success,287,0.002101,0.009976,0.000603,0.009976,5.370,5.370,0.053,0,0,132,33,66,0,0,0.002092,0.011270,5.370,-2.411,nan,square_fast_settle,aligned_descent_latch,inactive_phase:155;applied:67;aligned_descent:33,0,0,0,64,33,132,8,0,0,5,0,0,0,171.406,173.106,23.435,1.810,3.685,5.495
hold_xy60,908515,15,success,success,306,0.001911,0.008443,0.000353,0.008443,2.401,2.401,0.046,0,0,153,55,56,0,0,0.002333,0.010171,2.401,-2.604,nan,square_fast_settle,aligned_descent_latch,inactive_phase:151;applied:108;aligned_descent:23,0,0,0,45,55,153,12,0,1,7,0,0,0,164.892,178.978,34.453,1.964,1.070,2.103
hold_xy60,908516,16,timeout,timeout_wrong_yaw_basin,1000,0.027485,0.059179,0.027062,0.002365,175.289,175.289,11.105,261,150,72,243,0,1,181,0.027452,0.059203,-175.289,-179.649,nan,inactive,low_visibility_brake,inactive_phase:378;xy_gate:314;low_visibility_brake:179,0,179,18,0,243,89,213,63,2,27,0,0,0,179.957,179.798,35.964,178.340,175.250,4.998
hold_xy60,908517,17,success,success,286,0.001695,0.009813,0.000128,0.009813,2.137,2.137,0.056,0,0,121,51,58,0,0,0.002213,0.011288,2.137,-3.958,nan,square_fast_settle,applied,inactive_phase:153;applied:71;aligned_descent_latch:26,0,0,9,50,51,130,9,1,5,6,0,0,0,170.023,176.410,35.016,1.615,2.016,2.503
hold_xy60,908518,18,success,success,945,0.001658,0.000725,0.000213,0.000016,9.930,9.930,0.034,57,20,537,365,193,2,0,0.001392,0.001533,9.930,0.834,nan,square_fast_settle,target_hold_z_gate,applied:395;inactive_phase:170;xy_gate:143,0,45,38,151,365,563,75,4,4,15,0,0,0,179.453,178.922,33.305,1.837,13.124,14.935
hold_xy60,908519,19,success,success,273,0.001388,0.009128,0.000129,0.009128,4.012,4.012,0.036,0,0,120,30,55,0,0,0.001430,0.010686,4.012,-1.902,nan,square_fast_settle,aligned_descent,inactive_phase:151;applied:69;aligned_descent_latch:30,0,0,2,51,30,122,11,0,0,8,0,0,0,171.023,176.224,27.084,1.737,2.027,3.765
reacquire_narrow,906500,0,success,success,323,0.001786,0.008769,0.001526,0.008769,9.675,9.675,0.058,4,0,161,112,30,1,0,0.002001,0.010013,9.675,-1.784,nan,square_fast_settle,aligned_descent_latch,applied:119;inactive_phase:118;aligned_descent_latch:33,0,0,42,45,112,183,8,0,0,5,0,0,0,162.178,177.778,23.735,1.756,5.015,6.648
reacquire_narrow,906501,1,success,success,243,0.002319,0.009067,0.000327,0.009067,0.300,0.300,0.042,0,0,135,47,63,0,0,0.002413,0.010439,-0.300,-1.824,nan,square_fast_settle,aligned_descent_latch,inactive_phase:108;applied:83;aligned_descent:41,0,0,0,52,47,135,9,0,0,6,0,0,0,168.330,178.957,27.336,1.840,0.933,1.123
reacquire_narrow,906502,2,success,success,256,0.003082,0.008516,0.000605,0.008516,2.105,2.105,0.048,0,0,104,37,56,0,0,0.003512,0.010185,2.105,-3.794,nan,square_fast_settle,aligned_descent_latch,inactive_phase:146;applied:54;aligned_descent_latch:31,0,0,5,50,37,109,10,0,4,7,0,0,0,167.735,171.141,32.280,1.744,1.209,1.491
reacquire_narrow,906503,3,success,success,286,0.002960,0.009949,0.000479,0.009949,6.641,6.641,0.060,0,0,169,58,54,0,0,0.003058,0.011481,6.641,-2.317,nan,square_fast_settle,aligned_descent_latch,applied:120;inactive_phase:116;aligned_descent_latch:25,0,0,0,49,58,169,9,0,1,5,0,0,0,168.957,179.978,32.932,1.635,5.037,6.672
reacquire_narrow,906504,4,success,success,666,0.001059,0.009897,0.000092,0.009897,6.084,6.084,0.027,0,0,128,50,72,0,0,0.001158,0.011374,6.084,-2.274,nan,square_fast_settle,aligned_descent_latch,inactive_phase:538;applied:45;aligned_descent_latch:31,0,0,0,56,50,128,13,0,0,10,0,0,0,173.066,179.997,13.236,2.109,3.739,5.848
reacquire_narrow,906505,5,success,success,253,0.001883,0.009113,0.000210,0.009113,2.129,2.129,0.039,0,0,129,30,58,0,0,0.002015,0.010625,2.129,-2.419,nan,square_fast_settle,aligned_descent_latch,inactive_phase:124;applied:76;aligned_descent_latch:37,0,0,0,53,30,129,11,0,0,7,0,0,0,169.729,172.707,14.260,1.856,0.875,2.154
reacquire_narrow,906506,6,success,success,271,0.002038,0.009792,0.000283,0.009792,2.936,2.936,0.044,0,0,146,36,59,0,0,0.002214,0.011232,2.936,-1.263,nan,square_fast_settle,aligned_descent_latch,inactive_phase:124;applied:97;aligned_descent_latch:40,0,0,1,49,36,147,9,0,0,6,0,0,0,167.409,176.453,24.960,1.836,1.073,2.908
reacquire_narrow,906507,7,success,success,293,0.002449,0.009946,0.000438,0.009946,4.086,4.086,0.037,0,0,121,54,63,0,0,0.002515,0.011391,4.086,-1.750,nan,square_fast_settle,aligned_descent_latch,inactive_phase:161;applied:74;aligned_descent_latch:29,0,0,11,47,54,132,10,0,0,7,0,0,0,165.680,172.392,24.874,1.808,3.722,5.530
reacquire_narrow,906508,8,success,success,419,0.002036,0.009600,0.000154,0.009600,6.006,6.006,0.068,0,0,139,44,51,0,0,0.002179,0.011089,6.006,-1.591,nan,square_fast_settle,aligned_descent_latch,inactive_phase:279;applied:89;aligned_descent_latch:34,0,0,1,50,44,140,9,0,0,5,0,0,0,173.342,179.997,26.015,1.826,4.128,5.954
reacquire_narrow,906509,9,success,success,278,0.000967,0.008901,0.000203,0.008901,2.979,2.979,0.039,0,0,116,41,58,0,0,0.001113,0.010561,2.979,-1.608,nan,square_fast_settle,aligned_descent_latch,inactive_phase:156;applied:73;aligned_descent_latch:26,0,0,6,43,41,122,11,0,0,8,0,0,0,170.187,169.803,28.004,1.834,1.241,3.050
reacquire_narrow,906510,10,success,success,312,0.002067,0.003940,0.000571,0.000783,9.982,9.982,0.028,0,0,149,106,130,0,0,0.001649,0.004366,9.982,-0.832,nan,square_fast_settle,target_hold_z_gate,inactive_phase:105;applied:95;aligned_descent_latch:50,0,0,57,55,106,166,9,0,0,6,0,0,0,169.556,173.773,27.488,2.139,7.946,10.078
reacquire_narrow,906511,11,success,success,369,0.001902,0.009726,0.000381,0.009726,2.885,2.885,0.096,0,0,122,48,62,0,0,0.001944,0.011178,-2.885,-2.211,nan,square_fast_settle,aligned_descent_latch,inactive_phase:246;applied:71;aligned_descent:27,0,0,1,52,48,123,8,0,0,4,0,0,0,172.891,175.860,26.631,1.677,1.870,0.770
reacquire_narrow,906512,12,success,success,265,0.001744,0.008966,0.000064,0.008966,4.665,4.665,0.038,0,0,129,62,63,0,0,0.001666,0.010528,4.665,-2.216,nan,square_fast_settle,aligned_descent_latch,inactive_phase:122;applied:84;aligned_descent_latch:43,0,0,13,45,62,142,9,0,0,5,0,0,0,170.730,174.016,26.116,1.838,2.169,4.007
reacquire_narrow,906513,13,success,success,357,0.001883,0.009541,0.000077,0.009541,4.420,4.420,0.033,0,0,134,58,61,0,0,0.002078,0.011075,4.420,-2.387,nan,square_fast_settle,aligned_descent_latch,inactive_phase:223;applied:79;aligned_descent:37,0,0,0,55,58,134,9,0,0,6,0,0,0,173.296,179.983,27.031,1.818,3.667,5.485
reacquire_narrow,906514,14,success,success,406,0.001647,0.009051,0.000628,0.009051,6.651,6.651,0.887,0,0,144,93,98,1,0,0.001751,0.010519,6.651,1.817,nan,square_fast_settle,aligned_descent_latch,inactive_phase:109;applied:97;raw_norm_gate:77,0,2,0,47,93,144,99,71,37,14,0,0,0,172.561,179.667,119.485,2.192,3.531,1.427
reacquire_narrow,906515,15,success,success,347,0.002334,0.009762,0.000371,0.009762,7.786,7.786,0.065,0,0,109,45,69,0,0,0.002076,0.010509,7.786,-2.623,nan,square_fast_settle,applied,inactive_phase:220;applied:54;aligned_descent_latch:50,0,0,18,59,45,127,8,0,0,5,0,0,0,178.542,174.241,28.243,1.777,5.054,6.826
reacquire_narrow,906516,16,success,success,220,0.002092,0.009173,0.000374,0.009173,2.336,2.336,0.065,0,0,136,50,61,0,0,0.001934,0.010795,2.336,-2.305,nan,square_fast_settle,aligned_descent_latch,applied:97;inactive_phase:84;aligned_descent:25,0,0,0,39,50,136,9,0,0,6,0,0,0,165.648,171.743,25.675,1.863,1.294,2.477
reacquire_narrow,906517,17,timeout,timeout_wrong_yaw_basin,1000,0.171581,0.050097,0.012810,0.045993,170.570,170.570,0.618,0,0,77,246,0,2,0,0.170987,0.049700,170.570,174.388,nan,recover_recenter,xy_gate,xy_gate:415;inactive_phase:283;reacquire_recenter_xy_gate:152,0,7,0,0,246,77,136,54,47,39,0,0,0,179.675,179.819,127.798,132.584,141.631,23.180
reacquire_narrow,906518,18,success,success,252,0.001305,0.009557,0.000336,0.009557,0.496,0.496,0.060,0,0,126,43,62,0,0,0.001277,0.010939,0.496,-2.236,nan,square_fast_settle,aligned_descent_latch,inactive_phase:126;applied:72;aligned_descent_latch:29,0,0,0,54,43,126,8,0,0,5,0,0,0,178.867,173.748,24.476,1.804,0.833,2.637
reacquire_narrow,906519,19,success,success,267,0.001993,0.008736,0.000316,0.008736,1.633,1.633,0.044,0,0,126,45,67,0,0,0.002060,0.010042,1.633,-2.526,nan,square_fast_settle,aligned_descent_latch,inactive_phase:131;applied:71;aligned_descent_latch:35,0,0,10,55,45,136,9,0,0,6,0,0,0,176.386,175.649,26.097,1.888,0.786,2.267
reacquire_narrow,908500,0,success,success,237,0.001388,0.009343,0.000212,0.009343,0.835,0.835,0.043,0,0,137,52,56,0,0,0.001491,0.010822,0.835,-1.521,nan,square_fast_settle,aligned_descent_latch,inactive_phase:100;applied:84;aligned_descent:45,0,0,0,53,52,137,9,0,1,5,0,0,0,170.751,177.789,30.291,1.730,1.889,3.619
reacquire_narrow,908501,1,success,success,790,0.002398,0.009593,0.000274,0.009593,5.850,5.850,0.032,0,0,294,221,58,1,0,0.002289,0.010389,5.850,-3.532,nan,square_fast_settle,applied,xy_gate:224;inactive_phase:194;applied:91,0,12,2,108,221,310,63,8,14,24,0,0,0,178.594,179.997,137.537,2.028,1.838,2.796
reacquire_narrow,908502,2,success,success,306,0.001848,0.008774,0.000251,0.008774,2.004,2.004,0.038,0,0,121,37,57,0,0,0.001817,0.010169,2.004,-1.782,nan,square_fast_settle,aligned_descent,inactive_phase:185;applied:71;aligned_descent_latch:30,0,0,0,50,37,121,11,0,0,8,0,0,0,175.050,179.959,21.732,1.869,1.280,3.141
reacquire_narrow,908503,3,success,success,494,0.001208,0.009887,0.000096,0.009887,5.290,5.290,0.073,0,0,120,67,76,0,0,0.001278,0.011129,5.290,-2.043,nan,square_fast_settle,aligned_descent_latch,inactive_phase:342;applied:45;aligned_descent:44,0,0,25,65,67,145,23,0,0,13,0,0,0,178.835,174.859,19.820,1.329,7.130,8.411
reacquire_narrow,908504,4,success,success,358,0.000946,0.009013,0.000143,0.009013,0.725,0.725,0.070,0,0,118,53,67,0,0,0.000765,0.010295,0.725,-0.804,nan,square_fast_settle,aligned_descent_latch,inactive_phase:223;applied:60;aligned_descent_latch:48,0,0,17,59,53,135,8,0,0,5,0,0,0,175.901,175.517,25.758,1.518,0.689,2.030
reacquire_narrow,908505,5,success,success,303,0.001439,0.009923,0.000334,0.009923,8.788,8.788,0.029,0,0,119,51,59,0,0,0.001394,0.011342,8.788,0.002,nan,square_fast_settle,aligned_descent,inactive_phase:171;applied:72;aligned_descent:30,0,0,12,54,51,131,10,0,1,6,0,0,0,172.110,174.554,47.009,1.512,10.276,11.777
reacquire_narrow,908506,6,success,success,393,0.001710,0.009269,0.000366,0.009269,2.453,2.453,0.052,0,0,120,39,60,0,0,0.001863,0.010886,2.453,-2.077,nan,square_fast_settle,aligned_descent_latch,inactive_phase:271;applied:73;aligned_descent_latch:26,0,0,2,47,39,122,9,0,0,5,0,0,0,164.957,174.843,26.403,1.709,1.308,3.017
reacquire_narrow,908507,7,success,success,297,0.001890,0.009480,0.001668,0.009480,0.294,0.294,0.045,0,0,191,61,35,1,0,0.002118,0.010918,0.294,-1.801,nan,square_fast_settle,aligned_descent_latch,applied:136;inactive_phase:105;aligned_descent:46,0,0,0,55,61,191,9,0,1,5,0,0,0,164.255,177.238,33.445,1.562,1.727,3.273
reacquire_narrow,908508,8,collision,collision,695,0.084807,0.007012,0.020311,0.007012,18.171,18.171,2.293,24,23,116,271,0,1,0,0.091322,0.007018,18.171,-4.448,nan,align_hover,applied,inactive_phase:188;raw_norm_gate:134;reacquire_recenter_xy_gate:100,0,3,4,0,271,120,233,10,5,34,0,0,0,179.957,176.111,51.273,56.604,61.825,15.012
reacquire_narrow,908509,9,success,success,294,0.000334,0.008404,0.000265,0.008404,4.864,4.864,0.035,0,0,113,51,61,0,0,0.000270,0.010051,4.864,-2.489,nan,square_fast_settle,aligned_descent_latch,inactive_phase:168;applied:68;aligned_descent_latch:33,0,0,13,46,51,126,9,0,0,6,0,0,0,174.838,174.285,17.956,1.915,1.451,3.056
reacquire_narrow,908510,10,timeout,timeout_wrong_yaw_basin,1000,0.201808,0.104765,0.009776,0.056885,176.549,176.549,2.438,0,0,43,251,0,2,0,0.202968,0.105060,-176.549,-14.166,nan,recover_recenter,xy_gate,xy_gate:372;inactive_phase:213;raw_norm_gate:164,0,14,0,0,251,43,266,210,115,22,0,0,0,179.988,179.952,62.382,123.591,135.772,20.293
reacquire_narrow,908511,11,success,success,374,0.000939,0.009456,0.000466,0.009456,2.695,2.695,0.050,0,0,133,48,68,0,0,0.000956,0.010860,2.695,-2.409,nan,square_fast_settle,aligned_descent_latch,inactive_phase:235;applied:81;aligned_descent_latch:31,0,0,6,52,48,139,8,0,0,5,0,0,0,178.576,179.982,19.530,1.897,1.570,3.468
reacquire_narrow,908512,12,success,success,601,0.002216,0.009444,0.000770,0.009444,9.948,9.948,0.908,0,0,335,206,239,0,0,0.002255,0.010621,9.948,1.808,nan,square_fast_settle,aligned_descent_latch,applied:280;inactive_phase:262;aligned_descent_latch:53,0,0,3,55,206,338,10,1,0,6,0,0,0,175.106,178.725,24.962,2.296,10.905,8.609
reacquire_narrow,908513,13,timeout,timeout_never_descended_low,1000,0.001285,0.057049,0.000512,0.047043,5.287,5.287,0.845,0,0,201,390,39,4,0,0.001306,0.057206,5.287,2.139,nan,square_fast_settle,aligned_descent_latch,raw_norm_gate:337;applied:177;inactive_phase:125,0,30,15,3,390,213,595,468,289,57,0,0,0,179.867,179.966,131.023,2.865,7.451,4.587
reacquire_narrow,908514,14,success,success,284,0.002137,0.008780,0.000170,0.008780,5.292,5.292,0.052,0,0,131,28,67,0,0,0.002028,0.010116,5.292,-2.610,nan,square_fast_settle,aligned_descent_latch,inactive_phase:153;applied:66;aligned_descent:34,0,0,0,65,28,131,8,0,0,5,0,0,0,171.770,173.084,23.664,1.816,3.670,5.486
reacquire_narrow,908515,15,success,success,306,0.001906,0.008438,0.000356,0.008438,2.402,2.402,0.046,0,0,152,57,56,0,0,0.002327,0.010166,2.402,-2.582,nan,square_fast_settle,aligned_descent_latch,inactive_phase:151;applied:107;aligned_descent_latch:25,0,0,1,45,57,153,12,0,1,7,0,0,0,164.890,178.984,34.613,1.961,1.062,2.109
reacquire_narrow,908516,16,timeout,timeout_wrong_yaw_basin,1000,0.143249,0.023316,0.030611,0.023316,174.622,174.622,0.137,59,0,125,287,0,2,0,0.144719,0.023444,-174.622,-178.851,nan,recover_recenter,xy_gate,inactive_phase:324;xy_gate:317;reacquire_recenter_xy_gate:116,0,41,0,0,287,126,170,7,75,38,0,0,0,179.640,179.897,155.601,127.270,131.863,21.393
reacquire_narrow,908517,17,success,success,291,0.000471,0.009145,0.000158,0.009145,2.316,2.316,0.058,0,0,117,58,61,0,0,0.000251,0.010588,2.316,-3.506,nan,square_fast_settle,applied,inactive_phase:153;applied:68;aligned_descent:32,0,0,19,52,58,136,9,1,4,6,0,0,0,170.027,176.410,34.559,1.458,1.342,1.661
reacquire_narrow,908518,18,success,success,325,0.002092,0.000155,0.000028,0.000073,9.158,9.158,0.235,0,0,148,92,92,0,0,0.001813,-0.000245,9.158,0.122,nan,square_fast_settle,z_gate,inactive_phase:170;applied:97;aligned_descent_latch:27,0,0,6,52,92,149,8,0,0,5,0,0,0,174.763,178.911,29.782,2.075,11.512,13.584
reacquire_narrow,908519,19,success,success,272,0.001407,0.009077,0.000160,0.009077,3.943,3.943,0.036,0,0,122,29,55,0,0,0.001453,0.010627,3.943,-1.851,nan,square_fast_settle,aligned_descent,inactive_phase:150;applied:71;aligned_descent_latch:34,0,0,0,51,29,122,11,0,0,8,0,0,0,171.031,176.102,26.825,1.758,1.966,3.724
reacquire_narrow_gated,906500,0,success,success,321,0.002277,0.009969,0.001477,0.009969,9.203,9.203,0.056,3,0,159,107,28,1,0,0.002294,0.011251,9.203,-1.974,nan,square_fast_settle,aligned_descent_latch,applied:122;inactive_phase:118;aligned_descent_latch:34,0,0,42,44,107,189,8,0,0,5,0,0,0,162.176,177.778,23.738,1.648,5.059,6.577
reacquire_narrow_gated,906501,1,success,success,243,0.002322,0.008778,0.000323,0.008778,0.275,0.275,0.042,0,0,135,46,63,0,0,0.002415,0.010151,-0.275,-1.890,nan,square_fast_settle,aligned_descent_latch,inactive_phase:108;applied:83;aligned_descent:41,0,0,0,52,46,135,9,0,0,6,0,0,0,168.334,178.933,27.404,1.841,0.940,1.114
reacquire_narrow_gated,906502,2,success,success,265,0.002640,0.009523,0.000208,0.009523,1.840,1.840,0.046,0,0,112,48,56,0,0,0.002900,0.011295,1.840,-3.456,nan,square_fast_settle,aligned_descent_latch,inactive_phase:146;applied:66;aligned_descent_latch:25,0,0,7,46,48,119,10,0,3,7,0,0,0,167.733,171.141,32.342,1.920,2.890,2.660
reacquire_narrow_gated,906503,3,success,success,283,0.003021,0.009649,0.000319,0.009649,6.637,6.637,0.059,0,0,170,56,54,0,0,0.003087,0.011231,6.637,-2.407,nan,square_fast_settle,aligned_descent_latch,applied:121;inactive_phase:112;aligned_descent:25,0,0,0,49,56,170,9,0,1,5,0,0,0,168.803,179.979,32.924,1.639,5.044,6.682
reacquire_narrow_gated,906504,4,success,success,666,0.000904,0.009191,0.000265,0.009191,6.141,6.141,0.027,0,0,117,60,67,0,0,0.000987,0.010666,6.141,-2.175,nan,square_fast_settle,aligned_descent_latch,inactive_phase:538;applied:73;aligned_descent_latch:28,0,0,11,44,60,128,8,0,0,5,0,0,0,173.066,179.997,28.343,1.956,3.948,5.904
reacquire_narrow_gated,906505,5,success,success,253,0.001878,0.009101,0.000190,0.009101,2.108,2.108,0.039,0,0,129,29,59,0,0,0.002009,0.010612,2.108,-2.364,nan,square_fast_settle,aligned_descent_latch,inactive_phase:124;applied:76;aligned_descent_latch:40,0,0,0,53,29,129,11,0,0,7,0,0,0,169.685,172.707,14.258,1.858,0.890,2.157
reacquire_narrow_gated,906506,6,success,success,271,0.002036,0.009789,0.000311,0.009789,2.935,2.935,0.044,0,0,146,36,59,0,0,0.002211,0.011225,2.935,-1.189,nan,square_fast_settle,aligned_descent_latch,inactive_phase:124;applied:97;aligned_descent_latch:40,0,0,1,49,36,147,9,0,0,6,0,0,0,167.418,176.452,24.963,1.836,1.075,2.911
reacquire_narrow_gated,906507,7,success,success,294,0.002543,0.009213,0.000121,0.009213,4.264,4.264,0.037,0,0,119,59,64,0,0,0.002748,0.010667,4.264,-2.394,nan,square_fast_settle,aligned_descent_latch,inactive_phase:161;applied:71;aligned_descent_latch:32,0,0,14,48,59,133,10,0,0,7,0,0,0,165.681,172.393,24.812,1.832,3.712,5.544
reacquire_narrow_gated,906508,8,success,success,421,0.001972,0.009085,0.000057,0.009085,5.991,5.991,0.069,0,0,141,43,52,0,0,0.001958,0.010769,5.991,-2.181,nan,square_fast_settle,aligned_descent_latch,inactive_phase:280;applied:90;aligned_descent_latch:34,0,0,0,51,43,141,9,0,0,5,0,0,0,174.410,179.997,25.877,1.832,4.130,5.962
reacquire_narrow_gated,906509,9,success,success,277,0.001033,0.009896,0.000104,0.009896,2.984,2.984,0.039,0,0,117,40,57,0,0,0.001215,0.011502,2.984,-1.987,nan,square_fast_settle,aligned_descent_latch,inactive_phase:156;applied:75;aligned_descent_latch:28,0,0,4,42,40,121,11,0,0,8,0,0,0,170.192,169.804,28.002,1.826,1.210,2.989
reacquire_narrow_gated,906510,10,success,success,433,0.002706,0.001442,0.000110,0.000502,9.998,9.998,0.028,0,0,187,197,251,0,0,0.002315,0.001138,9.998,-0.617,nan,square_fast_settle,target_hold_z_gate,applied:132;target_hold_z_gate:111;inactive_phase:105,0,0,140,56,197,216,9,0,0,6,0,0,0,169.557,173.773,27.472,1.550,10.980,12.503
reacquire_narrow_gated,906511,11,success,success,367,0.001902,0.009331,0.000089,0.009331,2.996,2.996,0.098,0,0,120,43,60,0,0,0.001950,0.010754,-2.996,-2.447,nan,square_fast_settle,aligned_descent_latch,inactive_phase:246;applied:65;aligned_descent_latch:31,0,0,1,56,43,121,8,0,0,4,0,0,0,172.921,175.872,26.553,1.649,1.948,0.831
reacquire_narrow_gated,906512,12,success,success,277,0.001481,0.009285,0.000095,0.009285,4.745,4.745,0.039,0,0,142,70,75,0,0,0.001604,0.010697,4.745,-2.895,nan,square_fast_settle,aligned_descent_latch,inactive_phase:122;applied:102;aligned_descent_latch:35,0,0,12,40,70,154,9,0,0,5,0,0,0,170.729,174.016,26.116,2.011,2.286,4.297
reacquire_narrow_gated,906513,13,success,success,296,0.001570,0.008609,0.000101,0.008609,4.600,4.600,0.033,0,0,134,55,63,0,0,0.001744,0.010081,4.600,-1.876,nan,square_fast_settle,aligned_descent_latch,inactive_phase:162;applied:82;aligned_descent:35,0,0,0,52,55,134,9,0,0,6,0,0,0,172.645,179.985,25.855,1.835,3.689,5.524
reacquire_narrow_gated,906514,14,timeout,timeout_never_descended_low,1000,0.003469,0.074466,0.000048,0.066466,2.683,2.683,0.829,0,0,738,683,670,2,0,0.003575,0.074211,2.683,2.196,nan,near_miss_descend,applied,applied:738;inactive_phase:109;raw_norm_gate:77,0,2,0,0,683,738,99,71,38,14,0,0,0,172.603,179.667,119.799,2.412,2.663,0.328
reacquire_narrow_gated,906515,15,success,success,347,0.002361,0.009385,0.000321,0.009385,7.862,7.862,0.065,0,0,110,44,69,0,0,0.002098,0.010129,7.862,-2.449,nan,square_fast_settle,applied,inactive_phase:220;applied:54;aligned_descent_latch:50,0,0,17,60,44,127,8,0,0,5,0,0,0,178.569,174.238,28.245,1.806,5.071,6.877
reacquire_narrow_gated,906516,16,success,success,220,0.002084,0.009429,0.000401,0.009429,2.342,2.342,0.065,0,0,136,51,61,0,0,0.001922,0.011048,2.342,-2.259,nan,square_fast_settle,aligned_descent_latch,applied:97;inactive_phase:84;aligned_descent:25,0,0,0,39,51,136,9,0,0,6,0,0,0,165.651,171.743,25.700,1.866,1.280,2.456
reacquire_narrow_gated,906517,17,timeout,timeout_wrong_yaw_basin,1000,0.104618,0.082246,0.015109,0.055759,174.680,174.680,2.553,0,0,60,222,0,2,0,0.105462,0.082612,-174.680,174.180,nan,recover_recenter,raw_norm_gate,xy_gate:335;inactive_phase:275;raw_norm_gate:168,0,11,0,0,222,60,301,98,18,56,0,0,0,179.893,179.242,72.509,162.547,159.976,7.378
reacquire_narrow_gated,906518,18,success,success,254,0.001279,0.009205,0.000271,0.009205,0.330,0.330,0.060,0,0,128,45,64,0,0,0.001322,0.010587,0.330,-1.571,nan,square_fast_settle,aligned_descent,inactive_phase:126;applied:79;aligned_descent_latch:28,0,0,0,49,45,128,8,0,0,5,0,0,0,178.871,173.748,24.479,1.785,0.831,2.616
reacquire_narrow_gated,906519,19,success,success,267,0.001957,0.009485,0.000422,0.009485,1.514,1.514,0.043,0,0,124,49,67,0,0,0.002026,0.010792,1.514,-2.411,nan,square_fast_settle,aligned_descent_latch,inactive_phase:131;applied:69;aligned_descent_latch:33,0,0,12,55,49,136,9,0,0,6,0,0,0,176.361,175.638,26.095,1.877,0.775,2.264
reacquire_narrow_gated,908500,0,success,success,237,0.001390,0.008738,0.000205,0.008738,0.837,0.837,0.043,0,0,137,52,56,0,0,0.001489,0.010212,0.837,-1.480,nan,square_fast_settle,aligned_descent_latch,inactive_phase:100;applied:83;aligned_descent:50,0,0,0,54,52,137,9,0,1,5,0,0,0,170.750,177.789,30.292,1.731,1.881,3.612
reacquire_narrow_gated,908501,1,success,success,346,0.002429,0.008842,0.000302,0.008842,5.833,5.833,0.034,0,0,174,108,76,0,0,0.002249,0.010512,5.833,-4.906,nan,square_fast_settle,applied,inactive_phase:137;applied:137;aligned_descent_latch:34,0,1,33,37,108,207,10,0,1,4,0,0,0,176.745,179.961,32.125,2.182,1.713,2.928
reacquire_narrow_gated,908502,2,success,success,307,0.001850,0.009422,0.000622,0.009422,1.903,1.903,0.040,0,0,122,38,58,0,0,0.001883,0.010924,1.903,-1.273,nan,square_fast_settle,aligned_descent,inactive_phase:185;applied:74;aligned_descent_latch:31,0,0,0,48,38,122,11,0,0,8,0,0,0,175.051,179.958,21.733,1.862,1.306,3.158
reacquire_narrow_gated,908503,3,timeout,timeout_wrong_yaw_basin,1000,0.109972,0.101973,0.023087,0.040225,175.636,175.636,5.473,0,0,56,84,0,2,0,0.111008,0.102094,-175.636,-158.530,nan,recover_recenter,raw_norm_gate,inactive_phase:429;xy_gate:358;raw_norm_gate:129,0,20,0,0,84,56,178,27,8,31,0,0,0,179.923,178.385,43.034,141.609,141.597,13.567
reacquire_narrow_gated,908504,4,success,success,358,0.001066,0.009399,0.000131,0.009399,0.583,0.583,0.070,0,0,116,56,67,0,0,0.000783,0.010669,0.583,-0.526,nan,square_fast_settle,aligned_descent_latch,inactive_phase:223;applied:57;aligned_descent_latch:49,0,0,19,59,56,135,8,0,0,5,0,0,0,176.000,175.553,25.734,1.511,0.799,2.092
